imgLink,title,author,descp,novelLink
https://www.biquge7.top//imgs/41505.jpg,末日之进化崛起,穷癌晚期,一道来自宇宙未知深处的光束，降落地球。百分之九十的人类，莫名其妙感染了一种及其严重的病毒。由于人们感染后，变得与电影中的丧尸一模一样，王磊便称这种被感染后的人为丧尸。    为了生存，为了食物，幸存的人类开始勾心斗角，想方一切办法，只为了活下去。    然而随着对病毒的深入了解，幸存的人类发现，竟然有了成神永生的可能。神话时代从此开启.......,https://www.biquge7.top/41505
https://www.biquge7.top//imgs/42273.jpg,灰暗之年,牙齿,新时代来临，封建领主庄园经济体系日益崩溃。    工业之火将泥土炼制成黄金，人人趋之若鹜的新炼金术。    煤炭焚烧后的灰烬，被蒸汽扬起，散布在天空，落进每一个人的心里。    在这灰暗之年，异域来客降临为没落骑士家族的独子，毫无准备地随波逐流。    这是最好的时代，同时也是最坏的时代。,https://www.biquge7.top/42273
https://www.biquge7.top//imgs/42785.jpg,万兽瞳,微笑鱼儿,上古三大异瞳再现于世，世界再次动荡！本书讲述了拥有可以控制各种灵兽的神瞳——万兽瞳的少年杨易和他的伙伴共同历险并逐渐完成梦想的故事。每个伙伴都各有各的特长：一个速度极快的绝顶刺客，一个用毒神出鬼没的美丽医师，一个霸气绝伦的狂霸战将，一个列无虚发的神弓手······一群人各有各的特点，也各有各的梦想，因为不同的原因走到了一起，在杨易的带领下，历经艰辛建立了深厚的友谊，然后一起共同走向那巅峰之路！,https://www.biquge7.top/42785
https://www.biquge7.top//imgs/45345.jpg,疯狂手机系统,青年白了发,看A微时被屏幕突现女鬼吓死    魂穿异界意外自带手机系统    神识覆盖千里？我GPS导航！    千里传音？我通话模式！    御器飞行？我飞行模式！    储物神器？我36G内存！    极品丹药？绝世神兵？神级武学？我内存空间里多的是！    且看拥有手机系统的废材如何完虐各路天才，纳尽天下珍宝，粉碎各种阴谋，成就至尊武神！！！,https://www.biquge7.top/45345
https://www.biquge7.top//imgs/48673.jpg,无能魂,九命野猫,灵魂是人类的根本，人类身体的主宰，人类一旦失去了灵魂就是尸体！而灵魂脱离了肉体就要被鬼差领去地府登记，查明人间功过后由判官判决去投胎还是留在地狱受刑！一个男人的灵魂莫名其妙脱离了自己的身体，稀里糊涂的就成了魂体，却一直没有鬼差来拿领，难道是地府节假日后把自己给忘记了？成为魂体的男人白天怕太阳，晚上怕噬魂犬，去留不知的男人该何去何从？看一只魂别样生活！,https://www.biquge7.top/48673
https://www.biquge7.top//imgs/41762.jpg,石激千重,流波,人类竟成了兽人的奴隶！他妈的万恶世界！！    我本善良不想欺负弱小，可对方却是巨擎般的存在，他们不算是弱小吧，唉……谁叫我善良呢……    人是最具智慧的，学武技习兵法，修真气练神功，打造铁胆之魂，铸就钢铁之心，一起揍他丫的！咱是有血性的。    一石激起千层浪，是人就要当自强。    一种信仰，一种个性，自强不息内心真实的写照。    石际有穿越了……,https://www.biquge7.top/41762
https://www.biquge7.top//imgs/44066.jpg,巅峰之门,黑白页,初入蛮荒大陆，命运可谓一波三折。却因一次意外，让天池真正踏入修士行列。得先人造化，扶宗门之将倾。携虫族悍将，铸不朽传奇！且看，天池如何开启属于自己的巅峰之门……,https://www.biquge7.top/44066
https://www.biquge7.top//imgs/47395.jpg,异界纵横之英雄幻想,心随笔录,宅男岂是池中物，初到异界便化龙，    王八之气绕山岗，牛皮哄哄震天响。    谈笑往来邀好友，冲锋陷阵凭异能，    酒至酣然君莫笑，撕天裂地一小强！,https://www.biquge7.top/47395
https://www.biquge7.top//imgs/44580.jpg,反扑狐狸的一百种方法,半世荒唐,【正常版文案】为了搜集鬼屋的资料，她跑到传说中的鬼屋拍照，鬼没看见，却看见一屋子的妖怪！    神啊，她只不过是个苦逼的小记者，连    “再来一瓶”都木有中过，为毛一下子让她中个这么大的奖啊？读者群487890367，敲门砖本文任意一角色名……,https://www.biquge7.top/44580
https://www.biquge7.top//imgs/49700.jpg,农家寡妇养娃儿日常,甲乙,一觉醒来的姜念发现自己穿成了农家俏寡妇，又穷又俏，还养了一个小豆芽，豆芽又瘦又矮还被极品欺负，气得她撸起袖子上前就去揍极品，揍完极品的她还得想想怎么养家，种菜、卖菜、卖吃食，卖着卖着她好像就变成青州城首富了。,https://www.biquge7.top/49700
https://www.biquge7.top//imgs/39717.jpg,召唤武神,瓜果大叔,“武技？神通？”梦蛟不屑的撇撇嘴，“这些全都弱爆了！这年头，打架哪还有亲自出马的？我随便一个小弟，就能横扫所有敌人！”    雄霸和独孤求败对视一眼，把正在打瞌睡的王重阳挤到一边，齐声大喝道：“老大威武，老大荡漾！”    “哈！召唤在手，天下我有！”,https://www.biquge7.top/39717
https://www.biquge7.top//imgs/44069.jpg,逍遥灵士,逍遥六月,这个古老的国家自古就有许多奇闻异事：深夜地铁，神秘高架，得道真人——这些传闻究竟是谣言还是属实？    首书发布，给个支持,https://www.biquge7.top/44069
https://www.biquge7.top//imgs/45349.jpg,听说你要和我斗图,空大的石头,卓文穿越了，来到了一个名叫山水界的玄幻大陆，和一般刀剑纵横的世界不一样，这里竟然以画入道！前世只能在办公桌赶稿给编辑骂的画师，在这里竟然是一个高贵的职业！    这里的画师，竟然画什么就能召唤什么，而且一言不合就斗图，真是太凶残了有木有！    还好老子脑子里有前世古今的成名画集，不然肯定没法在这混了，卓文一边洗着碗一边说道……,https://www.biquge7.top/45349
https://www.biquge7.top//imgs/46117.jpg,天地战魂,流浪的蛤蟆,唐易，出身豪门，从小喜欢上冒险与考古，坚信世界有传说中的力量存在，二十年的努力，穿越到天元大陆上，却从皇族绝世天才成为废物……十年忍辱，从此海阔天空……什么，你比我强？老子宝器无数，道器用手捧，砸都砸死你！什么，你有天地奇物？你不知道老子混身都是天地奇物吗？说出来吓都吓死你！什么，你问我为什么有这么多宝物？悄悄告诉你，老子没事喜欢打打闷棍……    如果这个世界只有杀戮，那请让我以杀戮撑起一片和平的天空，守护最后的圣地……    注1：战士等级：一至九级、封号境、不死境、不灭境、不朽境、永恒境、神境    注2：战技、战器、丹药等其余一律分为六级，每级六品：人级（法）、玄级（灵）、地级（秘）、天级（宝）、圣级（道）、神级（神）    各位书友要是觉得《天地战魂》还不错的话请不要忘记向您QQ群和微博里的朋友推荐哦！,https://www.biquge7.top/46117
https://www.biquge7.top//imgs/46629.jpg,锦绣之庶女御灵师,雁山绝,她是世纪御灵一族最强大的御灵师，喜欢冒险，在一次冒险行动中被一条神奇的水晶项链带到玄宇大陆，俯身在炎国的第一世家赫连家主的私生女赫连荨身上！    睁开眼的刹那，命运从此改写，走上巅峰强者之路。她的眼里，相爱，不仅仅是陪伴，而是和他并肩作战！,https://www.biquge7.top/46629
https://www.biquge7.top//imgs/40998.jpg,凤逆天：杀手狂妃,水墨青岚,当21世纪叱咤风云的尊凰女王，转眼成为西川大陆废材名头的懦弱千金。强者之魂，霸气重生。    虾米？!新婚夜新郎不出现还被猥琐家丁侮辱？！一脚废了你！第二天惨遭退婚？一巴掌把退婚书呼在渣男脸上！看清楚别搞错了！是姐休了你！各种白莲花，绿茶婊，实话告诉你们，你们玩的都是姐剩下的。    嚣张，是有资本，狂妄，是够强大，不可一世，乃是天纵奇才。    她要夺回属于这个名字的一切，重塑昔日辉煌，搅翻异世，走出一条青云大道；终有一日，站在云霄，俯瞰人间，傲视漫天诸神，告诉他们，凰冷月不需要任何同情，因为我就是神迹！    冷眼睥睨，看尽人间魑魅魍魉，素手轻覆，操纵凡世生离死别——且看凤逆天下，冠绝天下！,https://www.biquge7.top/40998
https://www.biquge7.top//imgs/44838.jpg,神殿倾天之妖妃好甜,二堂姐,【1V1双洁甜甜甜宠文，美男无数，虐渣撕白莲】    且歌，可盐可甜，不辨雌雄。    误入仙泉，竟被冷面殿下告知是女儿身。    天赋异能，织网造梦！    呼风唤雨，命犯桃花！    六道轮回，三生三世。为人为妖，怎么嫁的都是同个人？    他，明明是杀伐果断的仙界神殿，却因她变成炫妻狂魔…    【传闻六界第一美人且歌，温柔贤良软萌可欺？】    神殿：什么温柔贤良？她明明是个狂妄自大，脾气臭，还死要面子的狠戾小狐狸。    【传闻仙界神殿不近女色，面瘫寡淡清心寡欲？】    且歌：什么不近女色？他其实是个霸道幼稚，衣冠楚楚却变了个态的腹黑大王霸。    【神殿脑回路】    且歌：“乖，你今天怪可爱的！”    神殿冷哼：“不准说本殿可爱。”    且歌：“何故？”    神殿：“可爱在风情面前，不值一提！”    【漫漫追妻路】    神殿：“又逃？活捉她，问她是不是欠收拾了？”    仙倌南天门高喝：“且歌娘娘，神殿问您是不是欠收拾了！”    众仙红脸，冷面神殿这么会玩？    且歌手持长鞭破门而入，“我不要面子的？”    神殿自跪针毡：“本殿错了。”    推荐挚友好文：    花逸安《重生之嫡女悍妃》,https://www.biquge7.top/44838
https://www.biquge7.top//imgs/38951.jpg,神书,淡云流,“当你看到这本书的时候，一定要心怀敬畏！好好珍惜，认真品读，否则你的人生将会被无数意想不到的麻烦所笼罩！”,https://www.biquge7.top/38951
https://www.biquge7.top//imgs/48679.jpg,御赐红娘不一般,七柔啊,孟雪柔因家境贫寒十八未嫁被众人欺凌，却意外救下公主获得官职，成为姻缘司司正，走上了一条为官保媒修法案，断案打脸训相公的升级之路！,https://www.biquge7.top/48679
https://www.biquge7.top//imgs/38184.jpg,随身领取升级礼包,微笑向暖02,礼包讲述的是：一个人穿越到异界，每次修为突破都能够得到升级礼包的故事。,https://www.biquge7.top/38184
https://www.biquge7.top//imgs/42280.jpg,九域霸主,在河,少年陈阳，一代废柴，因看了公主一眼被人打死，重生后，觉醒十品逆天武魂，脚踩各路天骄，走上强者之路。    公主投怀送抱，美女蜂拥而至，但这不是他的梦想，他要成就一世霸主！,https://www.biquge7.top/42280
https://www.biquge7.top//imgs/44072.jpg,冷静，大小姐！,木木只,这一年，当人人忙着缩在家里给国家省麻烦缩在家里的时候，居然还有人在忙着穿越！    当代咸鱼女大学生因为上网课时犯困一头栽在了平板上，然后，穿越了！    对此，当事人淡定的翻了个身，表示要咸鱼到底。第一天，温润如玉的小叔叔拿着皇商印章给她：“浅浅，以后这个家就交给你了。”第二天，太子逼宫，王爷拿着弓箭给她：“浅浅，我知道你是百发百中的弓箭手。”第三天，随便捡到的纨绔世子哥哥拉着她的小手：“妹妹，乖，哥哥不小心打碎了王爷珍藏多年的标本，你帮我去哄哄。”第四天，皇上微笑着拉过自己冷漠邪魅杀人如麻的王爷弟弟：“浅浅，朕看你温柔贤惠聪明，我把我这可爱的弟弟许配给你！”第五天，邻国公主杀出：“我喜欢你的未婚夫，我们玩命，谁活着谁嫁！”第六天，同为穿越的皇后拉着凤清浅的小手：“浅浅，你马上就要嫁给我家弟弟了，我们家不收傻子，我考考你——2020年东京奥运会啥时候举行？”……当个富二代还要看账本，谈个恋爱还要玩命，结个婚还要被迫考历史。    冷静些，论咸鱼的那些修养！,https://www.biquge7.top/44072
https://www.biquge7.top//imgs/45608.jpg,九天凤鸣,梦幻之书,一个是穿越时空的外星人，一个是大宋的四品御前护卫，两个不同文明的人相爱在一起，两种文明的碰撞，经历玄幻穿越种种波折，是否能有情人终成眷属......,https://www.biquge7.top/45608
https://www.biquge7.top//imgs/41769.jpg,御兽邪君,晓傲,治世之下隐藏着不为人齿的肮脏，尔虞我诈之中也不乏惺惺相惜真性情！    他，一壶血酒战天下，仗剑痴情笑苍生！    他，千年难忘至亲恨，只为兄弟噬君魂！    兄弟不离，历尽磨难终成事；    红颜不弃，血战天下又何妨？    御兽邪君，带你进入一个仙侠与妖兽并存的奇妙世界！    北溟军团（群号347401708），欢迎入驻！,https://www.biquge7.top/41769
https://www.biquge7.top//imgs/43561.jpg,御龙之龙女吉祥下,梦三生著,无往不胜的战绩，肆意风流的人生，西门龙锦原是九幽大陆无人不知无人不晓的战神，却被自己倾力守护的家族和最信任的徒儿引入死局，身陷屠龙阵。    然而在身体支离破碎之后，她的神魂却奇妙地得以在一颗龙蛋内存活下来。    千年之后，她自龙蛋之中诞生，成为先天不足，被整个家族寄予厚望却又失望的娇弱龙女，过往的记忆已随风而去，可是记忆里的人却一个一个在她的生命中再一次粉墨登场。    她又该如何面对这崭新的人生？,https://www.biquge7.top/43561
https://www.biquge7.top//imgs/48169.jpg,河澈谁云补,即卓,异世而活，何宛慈对前世恩怨一无所知。为何在旁人看来注定厮守终生的两人会忽然解除婚约？    何宛慈不得而知。但因解除婚约而遭到的冷眼、遇到的麻烦层出不穷，她都乐观面对。    “明明错在你，凭什么时时一副是我欠你的样子？”易余宴不甘，百般刁难。    “我已忘却当年之事，这辈子都不可能再记起。就算是我的错，可我用一条命来偿还你了，还不够吗？”何宛慈苦笑：那个曾与你相知相爱的人，已经用生命来祭奠你们的爱情了。    而我，在以后的日子里，有权选择自己的生活，终究成不了、也不可能成为谁的替代品。,https://www.biquge7.top/48169
https://www.biquge7.top//imgs/36394.jpg,洪荒古神,五王子1,上古一战，惊天动地，将天打断为六截。    数十万年后，一代少年玄天，手持兵器碎片在最底层的天地出生。且天生有残缺，患有头痛病症，大脑中十分怪异。    终于有一天，脑海中的异常有了些眉目，那竟然是记忆碎片，记录上古的一角。    天呐！那竟然是上古战场厮杀的场面，万族染血，群兽咆哮，惊天动地。    我到底是谁？为何记忆有缺？,https://www.biquge7.top/36394
https://www.biquge7.top//imgs/46378.jpg,带着女徒去西游,墨色白画,唐斗得到了一个宝贝古镜，拥有了神奇的本领，他以为自己终于可以打败高富帅，迎娶白富美，走向人生巅峰，做到完美逆袭的时候。他，穿越了。穿越到千魂灵界的唐斗因为一次意外，把别人守了整整百年的通灵肉芝给吃了，结果成了人人追杀的目标。江湖传言，只要吃了唐斗可以长生不老，功力通神，和他生下的小孩子可以拥有步上天梯进入天界的资格。于是千魂灵界的男人想吃了他，女人想睡了他。为了摆脱这个苦逼的命运，他开始寻找传说中的许愿灵珠，游历千魂灵界五片大陆。收了三个不靠谱的女徒弟，一个想和他生小猴子，一个想把他清蒸，一个想解剖他做研究。还好古镜给力，让唐斗一面逃亡，一面搅起世界波澜。,https://www.biquge7.top/46378
https://www.biquge7.top//imgs/50474.jpg,史上最狂老祖,燕灵仙君,万年前，混世大魔王林天在人界成为无敌传说。    万年后，林天修‘轮回弑天决’重回故里。    曾经他创建的第一大宗已经成了不入流门派，而徒弟们又下落不明...,https://www.biquge7.top/50474
https://www.biquge7.top//imgs/39211.jpg,西游之齐天妖帝,无敌皇上,天地玄黄谁为尊，九天之上我为帝。我有一旨，诸天之内谁敢抗。本故事讲述的是现代宅男携带系统穿越西游世界成为孙悟空并经过不懈的努力成为了万界之主的故事。齐天高座云端俯瞰众生，不要怪我心狠，我只想好好的活着！    本书原名：西游之兑换系统。,https://www.biquge7.top/39211
https://www.biquge7.top//imgs/44587.jpg,镇天帝尊,帝鲲,天地造化玄气孕育的唯一果实，禁锢了北冥魔神万年之久，却被刚刚穿越的成飞一口吞下……,https://www.biquge7.top/44587
https://www.biquge7.top//imgs/46635.jpg,殿下，请自重！,四月五日君,古有刘备三顾茅庐，求诸葛亮出山助得江山。    如今她桃小夭也来个三顾姻缘居，求得一个称心如意的好夫君。    龙二太子？PASS，她不喜欢水族生物。    玉帝长孙？PASS，她逍遥自在，不想被仙界那些规矩所束缚。    妖王幼子？貌似是个好选择，可是为毛，他虽长得一副人神共愤的俊美相貌，性格却如此恶劣？不但常对她冷嘲热讽，还时不时的动手动脚调戏她！    是可忍孰不可忍，花妖不发威你当我是好欺负啊！    ,https://www.biquge7.top/46635
https://www.biquge7.top//imgs/41004.jpg,丹师当自强,买鱼的虾仁,游戏大神辛夷惨遭男友劈腿后，竟然穿越了……    ……    面对柔弱的小白花母亲、破洞漏风的房子，    带着游戏面板穿越而来的辛夷决定：    炼丹升级两不误，赚钱发家又致富~    将“丹师当自强”的道路一走到底！    不过——    后面跟着的某男，能不能不要再卖萌了！,https://www.biquge7.top/41004
https://www.biquge7.top//imgs/41772.jpg,逆杀神魔,秒速九光年,上古三大秘术，太乙，六壬，奇门遁甲。    奇门最后一个传人苏冬重生异世，依靠风水阵法，开启不朽篇章。    九星连珠通鬼门！    引强弓，射天龙！    PS：小九的上一本书【超级基因优化液】，近四百五十万字，讲述速度系夏飞的故事，他的速度像光一样快，上午在魔都喝早茶，下午跨银河系打高尔夫，没有看过的朋友不妨去看一下，高速型疯子，很过瘾的。,https://www.biquge7.top/41772
https://www.biquge7.top//imgs/47660.jpg,炮灰传说,天犯同心,天族，魔族，龙族三足鼎立！异界炮灰人间崛起！敬请欣赏这部充满游戏元素的技术流爽文。,https://www.biquge7.top/47660
https://www.biquge7.top//imgs/48428.jpg,沧古荒帝,白湖湾,写了太久之后，我奢望去幻想，去发现，去勾勒心中有关于一块土地，一个族群，一个有着不屈意志的故事。    故事里，    有这样一片大地，亘古万年，历经沧桑从不褪色；    有这样一个族群，世代更替，流尽血液永不却步；    有这样一种执着，不论成败，滚动着无止境的意志。    是大荒，掩埋着红色的记忆，亘古亿万年的刀戈与风雷    从北漠中，从南部荒域中，从浩瀚的东海碧波之下,https://www.biquge7.top/48428
https://www.biquge7.top//imgs/49452.jpg,凤临之妖王来接驾,战西野,本文无虐爽文，男女主强强联手，一对一。欢迎跳坑！    她是来自异世的佣兵之王，铁血悍然，人人敬畏；    她是父母早亡的凤家丑女，天生废柴，处处被欺；    前有未婚夫暗下杀手，后有家族弃之如敝，上有苍天断绝天赋，下有天生丑陋容颜——    这是谁定的命！？    当她取代她，素手翻云，逆天改命！    前有写下休书与渣男恩断义绝，后有横刀立马与家族一刀两断！上有绝世天赋灵脉苏醒，下有真实容颜绝色倾城——    神秘莫测的魔兽森林，广阔无垠的荆棘沙漠，冰冷彻骨的冥幽之海……    她一朝醒来，脱胎换骨，契约神兽，炼制丹药，一往无前！遇神杀神，遇佛杀佛！    当越来越多的美男前来，希望得到她的凝视之时，却有谣言四起——    听说那个天才，是个恋童癖！她喜欢她身边的那个小男孩！    【精彩片段一】    某天，某女从外面回来，却被人堵个正着。    “今天去了哪里？”    “关你什么事？”    “和星辉拍卖行的二少爷，烈焰佣兵团的少团长，罗亚帝国的三王子……一起？嗯？”    “一个有钱，一个有人，一个有权。都是……”    “唔——”    她的声音忽然被截断，片刻后，他抚摸着她的唇，沉声道。    “从今天起，整个东大陆，都是你的。这样，够吗？”    “不够。”    “还有我，一生一世的陪伴，终我此生的挚爱。这样，够吗？”    【精彩片段二】    “少爷，凤小姐把新进的天材地宝都拿走了。“    “让她拿。”    “少爷，凤小姐把新进的高等神兽都带走了。”    “让她带。”    “少爷，凤小姐把新进的男奴都带走了。”    “让她…….你说什么？！”    “凤长悦——你给我滚回来！”管家颤抖，少爷终于发飙了？    “你怎么不把我带走！？——”    “……”    战西野新书玄幻言情大作《神医嫡女：帝君，请下嫁！》惊喜来袭！    重生归来，她虐渣打脸重登巅峰！    碧落黄泉，他许她一场盛世豪宠！,https://www.biquge7.top/49452
https://www.biquge7.top//imgs/39981.jpg,异界之妖魔大陆,尹道長,游戏中的一场意外，让地球上第一游戏高手夜冥来到一个妖魔横行的世界    这未知的世界中，人类与妖魔相互争斗、掠夺、仇视    人类捕杀妖魔，妖魔吞噬人类，这种场景如同家常便饭，每天在这世界上发生    融妖学徒、融妖士、融妖者、融妖灵者、融妖王者、融妖皇者、融妖宗者、融妖尊者    且看携带着奇异游戏系统的夜冥如何横行在弱肉强食的残酷世界    书群号:255052167    ,https://www.biquge7.top/39981
https://www.biquge7.top//imgs/43565.jpg,魔导武装,流浪的蛤蟆,噢耶！又开新书了，    唔！魔导武装算是一个挺有趣的故事吧。    ps：推荐爱你一本新书，起点第一美型少男……这个是作者自称，这个才是书名《裙下小仙》,https://www.biquge7.top/43565
https://www.biquge7.top//imgs/43822.jpg,史上最强武者,小海支子,神武系统启动！他不是二十一世纪穿越过去的，但并不妨碍他拥有一个系统！    立志成为最强武者的他，有了系统以后，并没有骄傲自大，反而为积分愁了起来。    他有血海深仇！有大抱负！他始终坚信一点：武者，为武而生，终登顶武学之颠！    （Q群：523235630，小海在这里等着你们！）,https://www.biquge7.top/43822
https://www.biquge7.top//imgs/44590.jpg,读书成神,丙己戈,5000年之后的地球，人们开始从废墟中探寻人类曾经的文明，并从古籍文字中获得异世力量的源泉。    刻有古文字的器物成为了神器，    “司母戊”大方鼎成为当世第一神器，    刻有“王麻子”的菜刀，“张小泉”的剪刀，以及“微波炉使用”的瓷碗，都成为了蕴含异世力量的灵器。    ，，，，，，    少年叶剑，从21世纪穿越到了5000年之后，带着满脑袋的古籍图书，必定要成为这一世的神圣主宰！    QQ群:492909286,https://www.biquge7.top/44590
https://www.biquge7.top//imgs/44846.jpg,炽炎战神,不锈,在这个世界，斗士以甲兽为剑、以甲兽为盾、以甲兽为突破战斗极限之羽翼！    一个戴着沉默面具，被扔在角斗士之场，被迫面对一次次生死搏杀的男人，如何凭着永不放弃之意志，在修炼路上一路狂飙突进，将阻拦他获得自由、荣耀以及昔日之权利的对手，一一斩于刀下的爽快故事。    独特的修炼升级体系、各展奇谋的生死搏斗、广袤无垠的异想大陆，一切尽在《炽炎战神》！,https://www.biquge7.top/44846
https://www.biquge7.top//imgs/48174.jpg,逆转心存,云野娜瑒,他是高贵的天界三王子，而她只是个灵女。他是要成为天界王室的希望的王，而她能做的便是牺牲自己的生命——即便如此，我也无怨无悔。,https://www.biquge7.top/48174
https://www.biquge7.top//imgs/48942.jpg,万劫不灭,忘情至尊,顺天生，逆天行。九转炼心，万劫炼体，转轮命魂。大魔躯，大魔刀，大魔意志，踏天坡地，超脱无上，万劫不灭。    【很多读者提意见，那么就继续写……】,https://www.biquge7.top/48942
https://www.biquge7.top//imgs/47151.jpg,野蛮法师,紧那罗在唱歌,"荣誉的因荣誉而死，邪恶的因邪恶而死，正义的因正义而死，阴谋的因阴谋而死，守誓的应誓而死，背誓的被他人背誓杀死。    这是一个野法师的奋斗故事~    别被标题骗了,其实我很温柔的~",https://www.biquge7.top/47151
https://www.biquge7.top//imgs/47407.jpg,极道玄武,余零,什么是废材？五行全无？错！    什么是天才？五行齐全？错！    凌雨一直是众人眼中的废材。    可有一天，他发现只需要淋个雨，就能增长修为，突破瓶颈。    且看废材的成才之路，    有着什么样的精彩？,https://www.biquge7.top/47407
https://www.biquge7.top//imgs/47919.jpg,数据狂灾,浮生乱起,何为人类的终极？    何为世界的终极？    一步步挣扎求存，换来的只是更深刻的利用！    众生皆为棋子，且看他能否跳出棋局，真正掌控自己的命运！,https://www.biquge7.top/47919
https://www.biquge7.top//imgs/41520.jpg,噬日,只是小虾米,修行一途，洗经脉，聚丹田，醒灵力，晓规律，悟律动，凝本源，通天地，修世界，破生死，结神格，动空间，掌时间。    无根无萍又怎样，我修血脉、以骨骼为天柱、五脏为天体、六腑为星河，创出一个大世界来！    冲脉--聚丹--先天--王级--皇级--宗级--尊级--圣级--不朽--神级--造物--宙--------------------------------------------------新书已经肥了，可以宰了！    【PS：新书发布了，《武逆》，以武逆天，各位大大移步，收藏，点击，鲜花，帮冲新书榜哦，虾米万分感谢，链接：http://www1.17k.com/book/192453.html】,https://www.biquge7.top/41520
https://www.biquge7.top//imgs/41009.jpg,玄天剑神,连青锋,天才？能接我一剑否？高手？能接我一剑否？凭我手中三尺青锋，驾临诸天万界称神！,https://www.biquge7.top/41009
https://www.biquge7.top//imgs/46385.jpg,贵后逆天下,悦动心弦,她错认良人舍弃所有却落得惨死下场，    时光倒流重生的她步步为营只为复仇，    乱世迭起她凭借自己的能力令人折服，    一个是前世挚爱，一个是今生依靠，    原本冰封的心却再度迷失在柔情之中，    当一切真相被揭开面对过往她又该如何面对？    尘埃落定之时她又会与谁携手与共？,https://www.biquge7.top/46385
https://www.biquge7.top//imgs/46897.jpg,帝幕,落非鱼,数不尽的尸骸不断堆积，直到最后一个人也倒下，除了最高处，静静背对着一切的身影，血水从他修长的指尖滴落，迸溅，像极了华美的死亡花瓣在绽放，那刻为止……,https://www.biquge7.top/46897
https://www.biquge7.top//imgs/48689.jpg,百界魂歌,云宫行天,每个人的灵魂，都是天下最珍贵之物。没有灵魂，每一个人都是活在这个世界的躯壳。如同行尸走肉一般……若水三千，每一个界域里面都存在不同的生灵，这些生灵。或许掌控了巨大的力量，是这个世界的神祇……主控着这方世界生灵的生死。一个名为“道武”的世界，就是所有芸芸众生、万道世界的灵魂发源地。身负灵魂最本源的“道武溟魂”家族……一个少年人会掀起怎样的波澜………………苍山血歌，芸芸浮屠三千世；且来看！,https://www.biquge7.top/48689
https://www.biquge7.top//imgs/49713.jpg,星辰天君,桃花剑士,诸天神佛相争，地府陨落，于三千世界历劫。一个少年偶得至尊传承，历经考验成为地府掌控者。    重塑地府，再开轮回，天人神佛，皆要入我轮回之中！哪怕你斗战无敌，哪管你何般果位！    问九重碧落，黄泉鬼河，谁主沉浮。,https://www.biquge7.top/49713
https://www.biquge7.top//imgs/38962.jpg,异界魔皇,紫雨紫,"""你是蓝家的的人，家族是你的一切，为了家族，就算要牺牲你的一切你也必须去做。”大长老冷冷的说到，眼中带着明显的嘲讽和不屑。    夜面无表情的看着面前的大长老，那嘲讽的神色，随即冷笑起来。“呵呵，哈哈哈哈……好……好一个家族，当年我父亲也是这样被你们带走沦为废人的吧，如果你要用当年对付我父亲的手段来对付我，呵呵，蓝家，还不够格。”说完夜全身隆起一圈浓浓的黑雾，面孔被黑雾笼罩，带着浓浓的邪恶和嗜血的味道，大长老呆呆的看着面前的夜，眼中竟浮现出浓浓的恐惧，尖叫一声“暗魔法。”    他不是夜，他又是夜，带着黑暗，笼罩星辰，他是蔚蓝星球上的一抹灵魂，他更是星辰大陆最伟大的魔神，是谁让他在千年前离开了他的子民，又是谁屠戮了他的子民，且看一代魔神如何披肩斩棘，找到他隐藏在深处的魔神圣殿。",https://www.biquge7.top/38962
https://www.biquge7.top//imgs/40498.jpg,穿越女遇到重生男,雪山岚,楚琏只不过看本小说而已，醒来就变成了小说里的毒妇原配。    老公就是小说里的绝世男配！这么好的男人，楚琏果断接手。    洞房花烛夜，忠犬老公竟然黑化！把楚琏一个人扔在新房。    新婚三天，忠犬老公就抛妻从军！    得！就算是一个人还是要过日子。    收拾家宅，孝敬长辈，做做生意，顺便开拓商道，小日子过的不要太逍遥。    忠犬老公突然战事不利，瞧瞧还不是要求到她这里，罢了，小女子勉强千里救夫。,https://www.biquge7.top/40498
https://www.biquge7.top//imgs/43058.jpg,异世玄修,左手之殇,修炼一途，在于一个逆字！    所谓逆天而行，不外如是！    人可杀，天亦可逆！    那么，比天更为强大的呢？    能逆么？或者说，敢逆么！    一切尽在本书之中……    ,https://www.biquge7.top/43058
https://www.biquge7.top//imgs/45874.jpg,无限之最强战力,冰雨冷风萧然雪,主人公君无道从（神秘力量）逃出，他来到新兵幻想训练空间，成为了一名优秀的新兵，前六卷为电影或动画中穿越，第七部开始进入新兵基地，在那里将进行一场一场为争夺资源而引发的翻天覆地一般的战斗。    不仅要争夺剧情世界的资源，还有可能还会进入到真正的大宇宙中作战，在真正的大宇宙中，他充分的知道自己只是一个炮灰一般的人物，大人物随便挥挥手，他可能就会化为尘埃。    但是他更知道，自己将会成为那最强。,https://www.biquge7.top/45874
https://www.biquge7.top//imgs/46898.jpg,异域人族崛起,沉渊之龙,汉末没落世家子弟，宋元交替时期蒙古牧奴，大明永乐时期锦衣卫百户，八十年代工厂技工，现代求生狂。五个来自不同时代，有着不同思想的穿越者，来到一个陌生的世界后会发生怎么样的化学反应？    放眼望去，这个世界万族群立，人族尚未脱离兽人，魔法斗气尚未出现，五人又该何去何从？    当内力和斗气互相交融，练气和冥想互相借鉴后，会产生怎么样的变化？    五人是如何，把魔法斗气文明科技树点歪，变成东方修真文明的？敬请期待！,https://www.biquge7.top/46898
